,filename,p0,J,v0,f,dt,a,k,L,Dr,D_eff
135,p03.20_J-0.00_v01.00e+00.npy,3.2,-0.0,1.0,200,0.05,0.4,2,10,0.01,1.035907625919208e-08
136,p03.20_J-0.04_v01.00e+00.npy,3.2,-0.04,1.0,200,0.05,0.4,2,10,0.01,2.2220045793801544e-07
137,p03.20_J-0.08_v01.00e+00.npy,3.2,-0.08,1.0,200,0.05,0.4,2,10,0.01,1.655404567718506e-05
138,p03.20_J-0.12_v01.00e+00.npy,3.2,-0.12,1.0,200,0.05,0.4,2,10,0.01,6.755646467208862e-05
139,p03.20_J-0.16_v01.00e+00.npy,3.2,-0.16,1.0,200,0.05,0.4,2,10,0.01,0.00017177177667617797
140,p03.30_J-0.00_v01.00e+00.npy,3.3000000000000003,-0.0,1.0,200,0.05,0.4,2,10,0.01,1.1988547630608083e-06
141,p03.30_J-0.04_v01.00e+00.npy,3.3000000000000003,-0.04,1.0,200,0.05,0.4,2,10,0.01,1.4993539080023764e-06
142,p03.30_J-0.08_v01.00e+00.npy,3.3000000000000003,-0.08,1.0,200,0.05,0.4,2,10,0.01,1.2533117830753327e-05
143,p03.30_J-0.12_v01.00e+00.npy,3.3000000000000003,-0.12,1.0,200,0.05,0.4,2,10,0.01,9.003116488456727e-05
144,p03.30_J-0.16_v01.00e+00.npy,3.3000000000000003,-0.16,1.0,200,0.05,0.4,2,10,0.01,0.0002505455493927002
145,p03.40_J-0.00_v01.00e+00.npy,3.4000000000000004,-0.0,1.0,200,0.05,0.4,2,10,0.01,1.2748067267239092e-06
146,p03.40_J-0.04_v01.00e+00.npy,3.4000000000000004,-0.04,1.0,200,0.05,0.4,2,10,0.01,1.0215303860604764e-06
147,p03.40_J-0.08_v01.00e+00.npy,3.4000000000000004,-0.08,1.0,200,0.05,0.4,2,10,0.01,3.3792704343795776e-05
148,p03.40_J-0.12_v01.00e+00.npy,3.4000000000000004,-0.12,1.0,200,0.05,0.4,2,10,0.01,9.963322281837463e-05
149,p03.40_J-0.16_v01.00e+00.npy,3.4000000000000004,-0.16,1.0,200,0.05,0.4,2,10,0.01,0.0002230163097381592
150,p03.50_J-0.00_v01.00e+00.npy,3.5,-0.0,1.0,200,0.05,0.4,2,10,0.01,1.7647361382842064e-07
151,p03.50_J-0.04_v01.00e+00.npy,3.5,-0.04,1.0,200,0.05,0.4,2,10,0.01,7.135116308927537e-06
152,p03.50_J-0.08_v01.00e+00.npy,3.5,-0.08,1.0,200,0.05,0.4,2,10,0.01,3.999379277229309e-05
153,p03.50_J-0.12_v01.00e+00.npy,3.5,-0.12,1.0,200,0.05,0.4,2,10,0.01,0.00011921087503433228
154,p03.50_J-0.16_v01.00e+00.npy,3.5,-0.16,1.0,200,0.05,0.4,2,10,0.01,0.0002196885347366333
155,p03.60_J-0.00_v01.00e+00.npy,3.6,-0.0,1.0,200,0.05,0.4,2,10,0.01,7.706194301135838e-08
156,p03.60_J-0.04_v01.00e+00.npy,3.6,-0.04,1.0,200,0.05,0.4,2,10,0.01,1.1117930710315703e-05
157,p03.60_J-0.08_v01.00e+00.npy,3.6,-0.08,1.0,200,0.05,0.4,2,10,0.01,8.020333051681517e-05
158,p03.60_J-0.12_v01.00e+00.npy,3.6,-0.12,1.0,200,0.05,0.4,2,10,0.01,0.00016353658437728882
159,p03.60_J-0.16_v01.00e+00.npy,3.6,-0.16,1.0,200,0.05,0.4,2,10,0.01,8.079056739807128e-05
160,p03.70_J-0.00_v01.00e+00.npy,3.7,-0.0,1.0,200,0.05,0.4,2,10,0.01,2.973739756271243e-07
161,p03.70_J-0.04_v01.00e+00.npy,3.7,-0.04,1.0,200,0.05,0.4,2,10,0.01,2.682681083679199e-05
162,p03.70_J-0.08_v01.00e+00.npy,3.7,-0.08,1.0,200,0.05,0.4,2,10,0.01,0.0001599178433418274
163,p03.70_J-0.12_v01.00e+00.npy,3.7,-0.12,1.0,200,0.05,0.4,2,10,0.01,0.00013109169006347656
164,p03.70_J-0.16_v01.00e+00.npy,3.7,-0.16,1.0,200,0.05,0.4,2,10,0.01,0.00014021692276000976
165,p03.80_J-0.00_v01.00e+00.npy,3.8,-0.0,1.0,200,0.05,0.4,2,10,0.01,3.232216229662299e-07
166,p03.80_J-0.04_v01.00e+00.npy,3.8,-0.04,1.0,200,0.05,0.4,2,10,0.01,1.931495815515518e-05
167,p03.80_J-0.08_v01.00e+00.npy,3.8,-0.08,1.0,200,0.05,0.4,2,10,0.01,0.00014383987188339235
168,p03.80_J-0.12_v01.00e+00.npy,3.8,-0.12,1.0,200,0.05,0.4,2,10,0.01,0.0002499595403671265
169,p03.80_J-0.16_v01.00e+00.npy,3.8,-0.16,1.0,200,0.05,0.4,2,10,0.01,0.00024275648593902587
170,p03.90_J-0.00_v01.00e+00.npy,3.9,-0.0,1.0,200,0.05,0.4,2,10,0.01,2.227802388370037e-06
171,p03.90_J-0.04_v01.00e+00.npy,3.9,-0.04,1.0,200,0.05,0.4,2,10,0.01,3.71643990278244e-05
172,p03.90_J-0.08_v01.00e+00.npy,3.9,-0.08,1.0,200,0.05,0.4,2,10,0.01,0.00012836172580718994
