,cell,gene_0,gene_1,step,time,X_coord,Y_coord,k_0,k_1
449,449,4.503345343884364,94.54770343398764,12,12,1.5,0.0,20.0,20.0
478,478,4.189159935998019,95.74686094723158,12,12,2.5,0.0,20.0,20.0
507,507,4.175067960121516,95.82181339913895,12,12,3.5,0.0,20.0,20.0
536,536,4.174254948881739,95.82559877773096,12,12,4.5,0.0,20.0,20.0
565,565,4.174212605731707,95.82580838512811,12,12,5.5,0.0,20.0,20.0
594,594,4.1742104408654885,95.82581912497142,12,12,6.5,0.0,20.0,20.0
623,623,4.1742103425316035,95.82581962243405,12,12,7.5,0.0,20.0,20.0
652,652,4.174210338797986,95.82581964139281,12,12,8.5,0.0,20.0,20.0
681,681,4.174210338687499,95.8258196419209,12,12,9.5,0.0,20.0,20.0
710,710,4.174210338685194,95.82581964193014,12,12,10.5,0.0,20.0,20.0
739,739,4.174210338685164,95.8258196419302,12,12,11.5,0.0,20.0,20.0
768,768,4.174210338685164,95.8258196419302,12,12,12.5,0.0,20.0,20.0
797,797,4.174210338685164,95.8258196419302,12,12,13.5,0.0,20.0,20.0
14,14,4.174237816582504,95.8258196419302,13,13,-13.5,0.0,20.0,20.0
43,43,4.174237816582506,95.8258196419302,13,13,-12.5,0.0,20.0,20.0
72,72,4.17423781658258,95.82581964192973,13,13,-11.5,0.0,20.0,20.0
101,101,4.174237816587464,95.82581964190553,13,13,-10.5,0.0,20.0,20.0
130,130,4.174237816779339,95.82581964102798,13,13,-9.5,0.0,20.0,20.0
159,159,4.174237822187921,95.82581961649537,13,13,-8.5,0.0,20.0,20.0
188,188,4.174237945002957,95.82581905328492,13,13,-7.5,0.0,20.0,20.0
217,217,4.174240383338574,95.8258076967171,13,13,-6.5,0.0,20.0,20.0
246,246,4.174285235711213,95.82559312151187,13,13,-5.5,0.0,20.0,20.0
275,275,4.175118576399006,95.8217704385955,13,13,-4.5,0.0,20.0,20.0
304,304,4.189369853583182,95.74654350633932,13,13,-3.5,0.0,20.0,20.0
333,333,4.504723463517279,94.54517566468097,13,13,-2.5,0.0,20.0,20.0
362,362,8.436340977364296,63.61542640955021,13,13,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,13,13,-0.5,0.0,20.0,20.0
420,420,8.436340977364292,63.61542640955021,13,13,0.5,0.0,20.0,20.0
449,449,4.504723463517277,94.54517566468097,13,13,1.5,0.0,20.0,20.0
478,478,4.189369853583182,95.74654350633932,13,13,2.5,0.0,20.0,20.0
507,507,4.175118576399006,95.8217704385955,13,13,3.5,0.0,20.0,20.0
536,536,4.174285235711212,95.82559312151187,13,13,4.5,0.0,20.0,20.0
565,565,4.174240383338574,95.8258076967171,13,13,5.5,0.0,20.0,20.0
594,594,4.174237945002957,95.82581905328492,13,13,6.5,0.0,20.0,20.0
623,623,4.174237822187921,95.82581961649537,13,13,7.5,0.0,20.0,20.0
652,652,4.174237816779339,95.82581964102798,13,13,8.5,0.0,20.0,20.0
681,681,4.174237816587464,95.82581964190553,13,13,9.5,0.0,20.0,20.0
710,710,4.17423781658258,95.82581964192973,13,13,10.5,0.0,20.0,20.0
739,739,4.174237816582506,95.8258196419302,13,13,11.5,0.0,20.0,20.0
768,768,4.1742378165825045,95.8258196419302,13,13,12.5,0.0,20.0,20.0
797,797,4.1742378165825045,95.8258196419302,13,13,13.5,0.0,20.0,20.0
14,14,4.174237816582504,95.82576698032335,14,14,-13.5,0.0,20.0,20.0
43,43,4.174237816582509,95.82576698032335,14,14,-12.5,0.0,20.0,20.0
72,72,4.174237816582737,95.82576698032231,14,14,-11.5,0.0,20.0,20.0
101,101,4.174237816591621,95.82576698027843,14,14,-10.5,0.0,20.0,20.0
130,130,4.174237816855468,95.82576697894552,14,14,-9.5,0.0,20.0,20.0
159,159,4.17423782321399,95.82576694695923,14,14,-8.5,0.0,20.0,20.0
188,188,4.174237955830529,95.82576629150888,14,14,-7.5,0.0,20.0,20.0
217,217,4.17424047853491,95.82575401730742,14,14,-6.5,0.0,20.0,20.0
246,246,4.174285980553218,95.82553161731883,14,14,-5.5,0.0,20.0,20.0
275,275,4.175124093706987,95.82164759211396,14,14,-4.5,0.0,20.0,20.0
304,304,4.189411217386524,95.7459584894845,14,14,-3.5,0.0,20.0,20.0
333,333,4.505024391713036,94.54083379043597,14,14,-2.5,0.0,20.0,20.0
362,362,8.438648778244527,63.5926304806397,14,14,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,14,14,-0.5,0.0,20.0,20.0
420,420,8.438648778244524,63.5926304806397,14,14,0.5,0.0,20.0,20.0
449,449,4.505024391713036,94.54083379043597,14,14,1.5,0.0,20.0,20.0
478,478,4.189411217386524,95.7459584894845,14,14,2.5,0.0,20.0,20.0
507,507,4.175124093706987,95.82164759211396,14,14,3.5,0.0,20.0,20.0
536,536,4.1742859805532175,95.82553161731883,14,14,4.5,0.0,20.0,20.0
565,565,4.17424047853491,95.82575401730742,14,14,5.5,0.0,20.0,20.0
594,594,4.174237955830529,95.82576629150888,14,14,6.5,0.0,20.0,20.0
623,623,4.17423782321399,95.82576694695923,14,14,7.5,0.0,20.0,20.0
652,652,4.174237816855468,95.82576697894552,14,14,8.5,0.0,20.0,20.0
681,681,4.174237816591621,95.82576698027843,14,14,9.5,0.0,20.0,20.0
710,710,4.174237816582737,95.82576698032231,14,14,10.5,0.0,20.0,20.0
739,739,4.174237816582509,95.82576698032334,14,14,11.5,0.0,20.0,20.0
768,768,4.1742378165825045,95.82576698032335,14,14,12.5,0.0,20.0,20.0
797,797,4.1742378165825045,95.82576698032335,14,14,13.5,0.0,20.0,20.0
14,14,4.174242213024707,95.82576698032335,15,15,-13.5,0.0,20.0,20.0
43,43,4.174242213024716,95.8257669803233,15,15,-12.5,0.0,20.0,20.0
72,72,4.174242213025145,95.82576698032126,15,15,-11.5,0.0,20.0,20.0
101,101,4.174242213039252,95.82576698025684,15,15,-10.5,0.0,20.0,20.0
130,130,4.17424221339838,95.82576697862162,15,15,-9.5,0.0,20.0,20.0
159,159,4.174242221062631,95.82576694319208,15,15,-8.5,0.0,20.0,20.0
188,188,4.174242367867245,95.82576625567859,15,15,-7.5,0.0,20.0,20.0
217,217,4.174245019736587,95.82575372243234,15,15,-6.5,0.0,20.0,20.0
246,246,4.174291566430366,95.82552939030074,15,15,-5.5,0.0,20.0,20.0
275,275,4.175137615922632,95.82163125247598,15,15,-4.5,0.0,20.0,20.0
304,304,4.1894853868387605,95.74583880474502,15,15,-3.5,0.0,20.0,20.0
333,333,4.5055403163499905,94.53988105497244,15,15,-2.5,0.0,20.0,20.0
362,362,8.442585196577514,63.58759034157637,15,15,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,15,15,-0.5,0.0,20.0,20.0
420,420,8.442585196577514,63.58759034157638,15,15,0.5,0.0,20.0,20.0
449,449,4.5055403163499905,94.53988105497244,15,15,1.5,0.0,20.0,20.0
478,478,4.1894853868387605,95.74583880474502,15,15,2.5,0.0,20.0,20.0
507,507,4.175137615922632,95.82163125247598,15,15,3.5,0.0,20.0,20.0
536,536,4.174291566430366,95.82552939030074,15,15,4.5,0.0,20.0,20.0
565,565,4.174245019736587,95.82575372243234,15,15,5.5,0.0,20.0,20.0
594,594,4.174242367867245,95.82576625567859,15,15,6.5,0.0,20.0,20.0
623,623,4.174242221062631,95.82576694319208,15,15,7.5,0.0,20.0,20.0
652,652,4.174242213398379,95.82576697862162,15,15,8.5,0.0,20.0,20.0
681,681,4.174242213039252,95.82576698025684,15,15,9.5,0.0,20.0,20.0
710,710,4.174242213025147,95.82576698032126,15,15,10.5,0.0,20.0,20.0
739,739,4.174242213024716,95.8257669803233,15,15,11.5,0.0,20.0,20.0
768,768,4.174242213024707,95.82576698032335,15,15,12.5,0.0,20.0,20.0
797,797,4.174242213024707,95.82576698032335,15,15,13.5,0.0,20.0,20.0
14,14,4.174242213024707,95.82575855448042,16,16,-13.5,0.0,20.0,20.0
43,43,4.174242213024728,95.82575855448032,16,16,-12.5,0.0,20.0,20.0
72,72,4.174242213025405,95.82575855447695,16,16,-11.5,0.0,20.0,20.0
101,101,4.174242213043542,95.8257585543855,16,16,-10.5,0.0,20.0,20.0
130,130,4.174242213453364,95.82575855234103,16,16,-9.5,0.0,20.0,20.0
159,159,4.174242221631685,95.82575851204179,16,16,-8.5,0.0,20.0,20.0
188,188,4.174242372859765,95.82575777675515,16,16,-7.5,0.0,20.0,20.0
217,217,4.1742450588560365,95.82574483725418,16,16,-6.5,0.0,20.0,20.0
246,246,4.174291854952612,95.8255173480524,16,16,-5.5,0.0,20.0,20.0
275,275,4.175139706228323,95.82159554841367,16,16,-4.5,0.0,20.0,20.0
304,304,4.189500981810633,95.7456277286416,16,16,-3.5,0.0,20.0,20.0
333,333,4.505653755029682,94.53825036326536,16,16,-2.5,0.0,20.0,20.0
362,362,8.443455526970514,63.5789921592566,16,16,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,16,16,-0.5,0.0,20.0,20.0
420,420,8.443455526970514,63.5789921592566,16,16,0.5,0.0,20.0,20.0
449,449,4.505653755029682,94.53825036326536,16,16,1.5,0.0,20.0,20.0
478,478,4.189500981810633,95.7456277286416,16,16,2.5,0.0,20.0,20.0
507,507,4.175139706228324,95.82159554841367,16,16,3.5,0.0,20.0,20.0
536,536,4.174291854952611,95.8255173480524,16,16,4.5,0.0,20.0,20.0
565,565,4.1742450588560365,95.82574483725418,16,16,5.5,0.0,20.0,20.0
594,594,4.174242372859765,95.82575777675515,16,16,6.5,0.0,20.0,20.0
623,623,4.174242221631685,95.82575851204179,16,16,7.5,0.0,20.0,20.0
652,652,4.174242213453364,95.82575855234103,16,16,8.5,0.0,20.0,20.0
681,681,4.174242213043542,95.8257585543855,16,16,9.5,0.0,20.0,20.0
710,710,4.174242213025405,95.82575855447695,16,16,10.5,0.0,20.0,20.0
739,739,4.174242213024728,95.82575855448032,16,16,11.5,0.0,20.0,20.0
768,768,4.174242213024707,95.82575855448042,16,16,12.5,0.0,20.0,20.0
797,797,4.174242213024707,95.82575855448042,16,16,13.5,0.0,20.0,20.0
14,14,4.1742429164549115,95.82575855448042,17,17,-13.5,0.0,20.0,20.0
43,43,4.174242916454948,95.82575855448025,17,17,-12.5,0.0,20.0,20.0
72,72,4.174242916455947,95.82575855447568,17,17,-11.5,0.0,20.0,20.0
101,101,4.174242916479487,95.82575855436774,17,17,-10.5,0.0,20.0,20.0
130,130,4.1742429169596615,95.82575855214054,17,17,-9.5,0.0,20.0,20.0
159,159,4.174242925885465,95.82575851015112,17,17,-8.5,0.0,20.0,20.0
188,188,4.174243083876112,95.82575776117123,17,17,-7.5,0.0,20.0,20.0
217,217,4.174245824463197,95.82574471948702,17,17,-6.5,0.0,20.0,20.0
246,246,4.174293033061279,95.8255164942446,17,17,-5.5,0.0,20.0,20.0
275,275,4.175143922334815,95.82158937129812,17,17,-4.5,0.0,20.0,20.0
304,304,4.189528163194866,95.74558260337437,17,17,-3.5,0.0,20.0,20.0
333,333,4.505847764165669,94.53789107755036,17,17,-2.5,0.0,20.0,20.0
362,362,8.444940853534852,63.577091661014094,17,17,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,17,17,-0.5,0.0,20.0,20.0
420,420,8.444940853534852,63.577091661014094,17,17,0.5,0.0,20.0,20.0
449,449,4.505847764165669,94.53789107755036,17,17,1.5,0.0,20.0,20.0
478,478,4.189528163194868,95.74558260337437,17,17,2.5,0.0,20.0,20.0
507,507,4.175143922334815,95.82158937129812,17,17,3.5,0.0,20.0,20.0
536,536,4.174293033061279,95.8255164942446,17,17,4.5,0.0,20.0,20.0
565,565,4.174245824463198,95.82574471948702,17,17,5.5,0.0,20.0,20.0
594,594,4.174243083876112,95.82575776117123,17,17,6.5,0.0,20.0,20.0
623,623,4.174242925885465,95.82575851015112,17,17,7.5,0.0,20.0,20.0
652,652,4.1742429169596615,95.82575855214054,17,17,8.5,0.0,20.0,20.0
681,681,4.174242916479487,95.82575855436774,17,17,9.5,0.0,20.0,20.0
710,710,4.174242916455947,95.82575855447568,17,17,10.5,0.0,20.0,20.0
739,739,4.174242916454948,95.82575855448025,17,17,11.5,0.0,20.0,20.0
768,768,4.1742429164549115,95.82575855448042,17,17,12.5,0.0,20.0,20.0
797,797,4.174242916454913,95.82575855448042,17,17,13.5,0.0,20.0,20.0
14,14,4.174242916454913,95.8257572063459,18,18,-13.5,0.0,20.0,20.0
43,43,4.174242916454962,95.82575720634566,18,18,-12.5,0.0,20.0,20.0
72,72,4.1742429164561905,95.8257572063395,18,18,-11.5,0.0,20.0,20.0
101,101,4.174242916482459,95.82575720620898,18,18,-10.5,0.0,20.0,20.0
130,130,4.174242916989928,95.82575720372161,18,18,-9.5,0.0,20.0,20.0
159,159,4.174242926150466,95.82575715921018,18,18,-8.5,0.0,20.0,20.0
188,188,4.174243085957785,95.82575638882419,18,18,-7.5,0.0,20.0,20.0
217,217,4.174245839785964,95.82574318106163,18,18,-6.5,0.0,20.0,20.0
246,246,4.174293142964017,95.82551372740471,18,18,-5.5,0.0,20.0,20.0
275,275,4.175144711656474,95.82157759272476,18,18,-4.5,0.0,20.0,20.0
304,304,4.1895340438718165,95.74550450429511,18,18,-3.5,0.0,20.0,20.0
333,333,4.505890546240834,94.5372770357361,18,18,-2.5,0.0,20.0,20.0
362,362,8.445269155340899,63.57384802742144,18,18,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,18,18,-0.5,0.0,20.0,20.0
420,420,8.445269155340899,63.57384802742144,18,18,0.5,0.0,20.0,20.0
449,449,4.505890546240834,94.5372770357361,18,18,1.5,0.0,20.0,20.0
478,478,4.189534043871816,95.7455045042951,18,18,2.5,0.0,20.0,20.0
507,507,4.175144711656474,95.82157759272476,18,18,3.5,0.0,20.0,20.0
536,536,4.174293142964017,95.82551372740471,18,18,4.5,0.0,20.0,20.0
565,565,4.174245839785964,95.82574318106163,18,18,5.5,0.0,20.0,20.0
594,594,4.174243085957785,95.82575638882419,18,18,6.5,0.0,20.0,20.0
623,623,4.174242926150466,95.82575715921018,18,18,7.5,0.0,20.0,20.0
652,652,4.174242916989928,95.82575720372161,18,18,8.5,0.0,20.0,20.0
681,681,4.174242916482459,95.82575720620898,18,18,9.5,0.0,20.0,20.0
710,710,4.17424291645619,95.8257572063395,18,18,10.5,0.0,20.0,20.0
739,739,4.174242916454962,95.82575720634566,18,18,11.5,0.0,20.0,20.0
768,768,4.174242916454913,95.82575720634591,18,18,12.5,0.0,20.0,20.0
797,797,4.174242916454913,95.82575720634591,18,18,13.5,0.0,20.0,20.0
14,14,4.174243029003733,95.8257572063459,19,19,-13.5,0.0,20.0,20.0
43,43,4.174243029003803,95.82575720634559,19,19,-12.5,0.0,20.0,20.0
72,72,4.174243029005334,95.82575720633852,19,19,-11.5,0.0,20.0,20.0
101,101,4.174243029035426,95.82575720619822,19,19,-10.5,0.0,20.0,20.0
130,130,4.174243029582736,95.82575720362077,19,19,-9.5,0.0,20.0,20.0
159,159,4.174243039101844,95.82575715837787,19,19,-8.5,0.0,20.0,20.0
188,188,4.174243201803111,95.8257563825207,19,19,-7.5,0.0,20.0,20.0
217,217,4.17424597742315,95.82574313553395,19,19,-6.5,0.0,20.0,20.0
246,246,4.174293439501206,95.82551340346492,19,19,-5.5,0.0,20.0,20.0
275,275,4.175146161480903,95.82157526155174,19,19,-4.5,0.0,20.0,20.0
304,304,4.1895441711918275,95.74548748638449,19,19,-3.5,0.0,20.0,20.0
333,333,4.505963639823372,94.53714151313893,19,19,-2.5,0.0,20.0,20.0
362,362,8.445829565563729,63.57313116987455,19,19,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,19,19,-0.5,0.0,20.0,20.0
420,420,8.445829565563729,63.57313116987455,19,19,0.5,0.0,20.0,20.0
449,449,4.505963639823374,94.53714151313893,19,19,1.5,0.0,20.0,20.0
478,478,4.1895441711918275,95.74548748638449,19,19,2.5,0.0,20.0,20.0
507,507,4.175146161480903,95.82157526155174,19,19,3.5,0.0,20.0,20.0
536,536,4.174293439501206,95.82551340346492,19,19,4.5,0.0,20.0,20.0
565,565,4.17424597742315,95.82574313553395,19,19,5.5,0.0,20.0,20.0
594,594,4.174243201803111,95.8257563825207,19,19,6.5,0.0,20.0,20.0
623,623,4.174243039101844,95.82575715837787,19,19,7.5,0.0,20.0,20.0
652,652,4.174243029582737,95.82575720362077,19,19,8.5,0.0,20.0,20.0
681,681,4.174243029035426,95.82575720619822,19,19,9.5,0.0,20.0,20.0
710,710,4.174243029005334,95.82575720633852,19,19,10.5,0.0,20.0,20.0
739,739,4.174243029003803,95.82575720634559,19,19,11.5,0.0,20.0,20.0
768,768,4.174243029003733,95.8257572063459,19,19,12.5,0.0,20.0,20.0
797,797,4.174243029003731,95.82575720634591,19,19,13.5,0.0,20.0,20.0
14,14,4.174243029003733,95.82575699064438,20,20,-13.5,0.0,20.0,20.0
43,43,4.174243029003816,95.82575699064397,20,20,-12.5,0.0,20.0,20.0
72,72,4.1742430290054955,95.82575699063567,20,20,-11.5,0.0,20.0,20.0
101,101,4.174243029037051,95.82575699048132,20,20,-10.5,0.0,20.0,20.0
130,130,4.174243029596934,95.82575698776928,20,20,-9.5,0.0,20.0,20.0
159,159,4.174243039213697,95.82575694138558,20,20,-8.5,0.0,20.0,20.0
188,188,4.174243202627082,95.82575615667595,20,20,-7.5,0.0,20.0,20.0
217,217,4.174245983295282,95.82574284450783,20,20,-6.5,0.0,20.0,20.0
246,246,4.174293481098525,95.82551264244724,20,20,-5.5,0.0,20.0,20.0
275,275,4.175146459278464,95.82157108688314,20,20,-4.5,0.0,20.0,20.0
304,304,4.189546389191944,95.7454582659163,20,20,-3.5,0.0,20.0,20.0
333,333,4.5059797778018025,94.53691003917609,20,20,-2.5,0.0,20.0,20.0
362,362,8.44595341670263,63.571907463805665,20,20,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,20,20,-0.5,0.0,20.0,20.0
420,420,8.44595341670263,63.571907463805665,20,20,0.5,0.0,20.0,20.0
449,449,4.5059797778018025,94.53691003917608,20,20,1.5,0.0,20.0,20.0
478,478,4.1895463891919436,95.7454582659163,20,20,2.5,0.0,20.0,20.0
507,507,4.175146459278464,95.82157108688314,20,20,3.5,0.0,20.0,20.0
536,536,4.174293481098525,95.82551264244724,20,20,4.5,0.0,20.0,20.0
565,565,4.174245983295282,95.82574284450783,20,20,5.5,0.0,20.0,20.0
594,594,4.174243202627083,95.82575615667595,20,20,6.5,0.0,20.0,20.0
623,623,4.174243039213697,95.82575694138558,20,20,7.5,0.0,20.0,20.0
652,652,4.174243029596934,95.82575698776928,20,20,8.5,0.0,20.0,20.0
681,681,4.174243029037051,95.82575699048132,20,20,9.5,0.0,20.0,20.0
710,710,4.1742430290054955,95.82575699063567,20,20,10.5,0.0,20.0,20.0
739,739,4.174243029003816,95.82575699064397,20,20,11.5,0.0,20.0,20.0
768,768,4.174243029003735,95.8257569906444,20,20,12.5,0.0,20.0,20.0
797,797,4.174243029003731,95.82575699064441,20,20,13.5,0.0,20.0,20.0
14,14,4.1742430470115455,95.82575699064438,21,21,-13.5,0.0,20.0,20.0
43,43,4.174243047011645,95.82575699064392,21,21,-12.5,0.0,20.0,20.0
72,72,4.174243047013536,95.82575699063509,21,21,-11.5,0.0,20.0,20.0
101,101,4.174243047047232,95.8257569904759,21,21,-10.5,0.0,20.0,20.0
130,130,4.174243047626316,95.82575698772445,21,21,-9.5,0.0,20.0,20.0
159,159,4.174243057398125,95.82575694104509,21,21,-8.5,0.0,20.0,20.0
188,188,4.174243221978386,95.82575615421875,21,21,-7.5,0.0,20.0,20.0
217,217,4.174246011097248,95.82574282716021,21,21,-6.5,0.0,20.0,20.0
246,246,4.174293569415765,95.82551252001403,21,21,-5.5,0.0,20.0,20.0
275,275,4.175146983857067,95.82157020747434,21,21,-4.5,0.0,20.0,20.0
304,304,4.1895501896607925,95.74545184686558,21,21,-3.5,0.0,20.0,20.0
333,333,4.506007337917542,94.53685891477154,21,21,-2.5,0.0,20.0,20.0
362,362,8.446164849007769,63.571637036600706,21,21,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,21,21,-0.5,0.0,20.0,20.0
420,420,8.446164849007769,63.571637036600706,21,21,0.5,0.0,20.0,20.0
449,449,4.506007337917542,94.53685891477154,21,21,1.5,0.0,20.0,20.0
478,478,4.1895501896607925,95.74545184686558,21,21,2.5,0.0,20.0,20.0
507,507,4.175146983857067,95.82157020747434,21,21,3.5,0.0,20.0,20.0
536,536,4.174293569415765,95.82551252001403,21,21,4.5,0.0,20.0,20.0
565,565,4.174246011097248,95.82574282716021,21,21,5.5,0.0,20.0,20.0
594,594,4.174243221978386,95.82575615421875,21,21,6.5,0.0,20.0,20.0
623,623,4.174243057398125,95.82575694104509,21,21,7.5,0.0,20.0,20.0
652,652,4.174243047626316,95.82575698772445,21,21,8.5,0.0,20.0,20.0
681,681,4.174243047047232,95.8257569904759,21,21,9.5,0.0,20.0,20.0
710,710,4.174243047013534,95.82575699063509,21,21,10.5,0.0,20.0,20.0
739,739,4.174243047011645,95.82575699064392,21,21,11.5,0.0,20.0,20.0
768,768,4.1742430470115455,95.82575699064438,21,21,12.5,0.0,20.0,20.0
797,797,4.174243047011542,95.82575699064441,21,21,13.5,0.0,20.0,20.0
14,14,4.174243047011546,95.82575695613212,22,22,-13.5,0.0,20.0,20.0
43,43,4.174243047011654,95.8257569561316,22,22,-12.5,0.0,20.0,20.0
72,72,4.174243047013623,95.82575695612199,22,22,-11.5,0.0,20.0,20.0
101,101,4.174243047047999,95.82575695595558,22,22,-10.5,0.0,20.0,20.0
130,130,4.1742430476323715,95.82575695314277,22,22,-9.5,0.0,20.0,20.0
159,159,4.174243057442832,95.82575690598686,22,22,-8.5,0.0,20.0,20.0
188,188,4.1742432222961705,95.82575611565701,22,22,-7.5,0.0,20.0,20.0
217,217,4.174246013326408,95.82574276353458,22,22,-6.5,0.0,20.0,20.0
246,246,4.174293585124349,95.82551227795209,22,22,-5.5,0.0,20.0,20.0
275,275,4.175147096193657,95.82156867530261,22,22,-4.5,0.0,20.0,20.0
304,304,4.189551026328959,95.74544086166588,22,22,-3.5,0.0,20.0,20.0
333,333,4.506013425888467,94.53677161625,22,22,-2.5,0.0,20.0,20.0
362,362,8.446211573055917,63.5711753718911,22,22,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,22,22,-0.5,0.0,20.0,20.0
420,420,8.446211573055917,63.5711753718911,22,22,0.5,0.0,20.0,20.0
449,449,4.506013425888467,94.53677161624998,22,22,1.5,0.0,20.0,20.0
478,478,4.189551026328959,95.74544086166588,22,22,2.5,0.0,20.0,20.0
507,507,4.175147096193657,95.82156867530261,22,22,3.5,0.0,20.0,20.0
536,536,4.174293585124349,95.82551227795209,22,22,4.5,0.0,20.0,20.0
565,565,4.174246013326408,95.82574276353458,22,22,5.5,0.0,20.0,20.0
594,594,4.1742432222961705,95.82575611565701,22,22,6.5,0.0,20.0,20.0
623,623,4.174243057442832,95.82575690598686,22,22,7.5,0.0,20.0,20.0
652,652,4.1742430476323715,95.82575695314277,22,22,8.5,0.0,20.0,20.0
681,681,4.174243047047998,95.82575695595558,22,22,9.5,0.0,20.0,20.0
710,710,4.174243047013623,95.82575695612199,22,22,10.5,0.0,20.0,20.0
739,739,4.174243047011653,95.8257569561316,22,22,11.5,0.0,20.0,20.0
768,768,4.174243047011547,95.82575695613212,22,22,12.5,0.0,20.0,20.0
797,797,4.174243047011542,95.82575695613215,22,22,13.5,0.0,20.0,20.0
14,14,4.174243049892797,95.82575695613212,23,23,-13.5,0.0,20.0,20.0
43,43,4.174243049892916,95.82575695613158,23,23,-12.5,0.0,20.0,20.0
72,72,4.1742430498950025,95.82575695612171,23,23,-11.5,0.0,20.0,20.0
101,101,4.174243049930412,95.82575695595314,23,23,-10.5,0.0,20.0,20.0
130,130,4.174243050523161,95.82575695312426,23,23,-9.5,0.0,20.0,20.0
159,159,4.174243060396713,95.82575690585308,23,23,-8.5,0.0,20.0,20.0
188,188,4.1742432257056095,95.82575611471628,23,23,-7.5,0.0,20.0,20.0
217,217,4.174246019966169,95.82574275696484,23,23,-6.5,0.0,20.0,20.0
246,246,4.174293614691205,95.82551223173905,23,23,-5.5,0.0,20.0,20.0
275,275,4.17514729053744,95.82156834356744,23,23,-4.5,0.0,20.0,20.0
304,304,4.189552456906955,95.74543844019604,23,23,-3.5,0.0,20.0,20.0
333,333,4.506023820943163,94.5367523292984,23,23,-2.5,0.0,20.0,20.0
362,362,8.446291340838313,63.57107335143281,23,23,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,23,23,-0.5,0.0,20.0,20.0
420,420,8.446291340838313,63.57107335143281,23,23,0.5,0.0,20.0,20.0
449,449,4.506023820943166,94.5367523292984,23,23,1.5,0.0,20.0,20.0
478,478,4.189552456906957,95.74543844019604,23,23,2.5,0.0,20.0,20.0
507,507,4.17514729053744,95.82156834356744,23,23,3.5,0.0,20.0,20.0
536,536,4.174293614691205,95.82551223173905,23,23,4.5,0.0,20.0,20.0
565,565,4.174246019966169,95.82574275696484,23,23,5.5,0.0,20.0,20.0
594,594,4.1742432257056095,95.82575611471628,23,23,6.5,0.0,20.0,20.0
623,623,4.174243060396712,95.82575690585308,23,23,7.5,0.0,20.0,20.0
652,652,4.174243050523161,95.82575695312426,23,23,8.5,0.0,20.0,20.0
681,681,4.174243049930413,95.82575695595314,23,23,9.5,0.0,20.0,20.0
710,710,4.1742430498950025,95.82575695612171,23,23,10.5,0.0,20.0,20.0
739,739,4.174243049892916,95.82575695613158,23,23,11.5,0.0,20.0,20.0
768,768,4.174243049892798,95.82575695613212,23,23,12.5,0.0,20.0,20.0
797,797,4.174243049892793,95.82575695613215,23,23,13.5,0.0,20.0,20.0
14,14,4.174243049892797,95.82575695061017,24,24,-13.5,0.0,20.0,20.0
43,43,4.17424304989292,95.82575695060956,24,24,-12.5,0.0,20.0,20.0
72,72,4.1742430498950425,95.8257569505993,24,24,-11.5,0.0,20.0,20.0
101,101,4.174243049930744,95.82575695042742,24,24,-10.5,0.0,20.0,20.0
130,130,4.174243050525603,95.82575694757269,24,24,-9.5,0.0,20.0,20.0
159,159,4.174243060414067,95.82575690011139,24,24,-8.5,0.0,20.0,20.0
188,188,4.174243225826662,95.82575610762028,24,24,-7.5,0.0,20.0,20.0
217,217,4.174246020809108,95.82574274032739,24,24,-6.5,0.0,20.0,20.0
246,246,4.174293620618927,95.82551214759303,24,24,-5.5,0.0,20.0,20.0
275,275,4.175147332914275,95.82156777233773,24,24,-4.5,0.0,20.0,20.0
304,304,4.189552772534659,95.74543430198985,24,24,-3.5,0.0,20.0,20.0
333,333,4.506026117678006,94.53671939901945,24,24,-2.5,0.0,20.0,20.0
362,362,8.446308968144042,63.570899180184504,24,24,-1.5,0.0,20.0,20.0
391,391,100.0,0.0,24,24,-0.5,0.0,20.0,20.0
420,420,8.446308968144042,63.57089918018449,24,24,0.5,0.0,20.0,20.0
449,449,4.506026117678006,94.53671939901945,24,24,1.5,0.0,20.0,20.0
478,478,4.189552772534659,95.74543430198985,24,24,2.5,0.0,20.0,20.0
